image_id,path,set,small_vehicles,large_vehicles,total_vehicles,category,max_occlusion
e_DJI_0264__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__2976___0.png,test,5,0,5,small_only,2
e_DJI_0264__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__2976___1648.png,test,0,0,0,small_only,0
e_DJI_0264__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__2976___1976.png,test,0,0,0,small_only,0
e_DJI_0264__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__2976___824.png,test,0,0,0,small_only,0
e_DJI_0264__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__824___0.png,test,7,0,7,small_only,2
e_DJI_0264__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__824___1648.png,test,0,0,0,small_only,0
e_DJI_0264__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__824___1976.png,test,0,0,0,small_only,0
e_DJI_0264__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\e_DJI_0264__1024__824___824.png,test,0,0,0,small_only,0
h_DJI_0147__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0147__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__0___1648.png,test,54,0,54,small_only,2
h_DJI_0147__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__0___1976.png,test,54,0,54,small_only,2
h_DJI_0147__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__0___824.png,test,0,0,0,small_only,0
h_DJI_0147__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0147__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__1648___1648.png,test,50,0,50,small_only,2
h_DJI_0147__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__1648___1976.png,test,0,0,0,small_only,0
h_DJI_0147__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__1648___824.png,test,111,4,115,mixed,2
h_DJI_0147__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0147__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2472___1648.png,test,4,0,4,small_only,2
h_DJI_0147__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2472___1976.png,test,0,0,0,small_only,0
h_DJI_0147__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2472___824.png,test,2,0,2,small_only,2
h_DJI_0147__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0147__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2976___1648.png,test,4,0,4,small_only,2
h_DJI_0147__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2976___1976.png,test,0,0,0,small_only,0
h_DJI_0147__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__2976___824.png,test,2,0,2,small_only,2
h_DJI_0147__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0147__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__824___1648.png,test,77,2,79,mixed,2
h_DJI_0147__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__824___1976.png,test,9,0,9,small_only,2
h_DJI_0147__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0147__1024__824___824.png,test,53,2,55,mixed,2
h_DJI_0170__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__0___0.png,test,6,0,6,small_only,0
h_DJI_0170__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__0___1648.png,test,43,0,43,small_only,2
h_DJI_0170__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__0___1976.png,test,21,0,21,small_only,2
h_DJI_0170__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__0___824.png,test,32,0,32,small_only,2
h_DJI_0170__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__1648___0.png,test,61,1,62,mixed,2
h_DJI_0170__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__1648___1648.png,test,0,0,0,small_only,0
h_DJI_0170__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__1648___1976.png,test,0,0,0,small_only,0
h_DJI_0170__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__1648___824.png,test,1,0,1,small_only,0
h_DJI_0170__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2472___0.png,test,28,0,28,small_only,2
h_DJI_0170__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2472___1648.png,test,0,0,0,small_only,0
h_DJI_0170__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2472___1976.png,test,0,0,0,small_only,0
h_DJI_0170__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2472___824.png,test,0,0,0,small_only,0
h_DJI_0170__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2976___0.png,test,8,0,8,small_only,2
h_DJI_0170__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2976___1648.png,test,0,0,0,small_only,0
h_DJI_0170__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2976___1976.png,test,0,0,0,small_only,0
h_DJI_0170__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__2976___824.png,test,0,0,0,small_only,0
h_DJI_0170__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__824___0.png,test,45,4,49,mixed,2
h_DJI_0170__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__824___1648.png,test,14,0,14,small_only,2
h_DJI_0170__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__824___1976.png,test,5,0,5,small_only,2
h_DJI_0170__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0170__1024__824___824.png,test,30,0,30,small_only,2
h_DJI_0312__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0312__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__0___1648.png,test,20,0,20,small_only,2
h_DJI_0312__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__0___1976.png,test,22,0,22,small_only,2
h_DJI_0312__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__0___824.png,test,0,0,0,small_only,0
h_DJI_0312__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0312__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__1648___1648.png,test,20,0,20,small_only,2
h_DJI_0312__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__1648___1976.png,test,20,0,20,small_only,2
h_DJI_0312__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__1648___824.png,test,0,0,0,small_only,0
h_DJI_0312__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0312__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2472___1648.png,test,13,0,13,small_only,2
h_DJI_0312__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2472___1976.png,test,11,0,11,small_only,2
h_DJI_0312__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2472___824.png,test,2,0,2,small_only,2
h_DJI_0312__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0312__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2976___1648.png,test,23,0,23,small_only,2
h_DJI_0312__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2976___1976.png,test,21,0,21,small_only,2
h_DJI_0312__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__2976___824.png,test,3,0,3,small_only,2
h_DJI_0312__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0312__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__824___1648.png,test,31,0,31,small_only,2
h_DJI_0312__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__824___1976.png,test,33,2,35,mixed,2
h_DJI_0312__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0312__1024__824___824.png,test,0,0,0,small_only,0
h_DJI_0336__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0336__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__0___1648.png,test,1,0,1,small_only,2
h_DJI_0336__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__0___1976.png,test,2,0,2,small_only,2
h_DJI_0336__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__0___824.png,test,0,0,0,small_only,0
h_DJI_0336__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__1648___0.png,test,9,0,9,small_only,2
h_DJI_0336__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__1648___1648.png,test,7,0,7,small_only,2
h_DJI_0336__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__1648___1976.png,test,2,0,2,small_only,2
h_DJI_0336__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__1648___824.png,test,18,0,18,small_only,2
h_DJI_0336__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2472___0.png,test,1,0,1,small_only,1
h_DJI_0336__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2472___1648.png,test,0,0,0,small_only,0
h_DJI_0336__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2472___1976.png,test,0,0,0,small_only,0
h_DJI_0336__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2472___824.png,test,0,0,0,small_only,0
h_DJI_0336__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2976___0.png,test,1,0,1,small_only,0
h_DJI_0336__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2976___1648.png,test,0,0,0,small_only,0
h_DJI_0336__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2976___1976.png,test,0,0,0,small_only,0
h_DJI_0336__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__2976___824.png,test,1,0,1,small_only,0
h_DJI_0336__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0336__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__824___1648.png,test,25,0,25,small_only,2
h_DJI_0336__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__824___1976.png,test,15,0,15,small_only,2
h_DJI_0336__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0336__1024__824___824.png,test,16,0,16,small_only,2
h_DJI_0375__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__0___0.png,test,0,0,0,small_only,0
h_DJI_0375__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__0___1648.png,test,24,0,24,small_only,2
h_DJI_0375__1024__0___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__0___1976.png,test,3,0,3,small_only,2
h_DJI_0375__1024__0___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__0___824.png,test,33,0,33,small_only,2
h_DJI_0375__1024__1648___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__1648___0.png,test,0,0,0,small_only,0
h_DJI_0375__1024__1648___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__1648___1648.png,test,0,0,0,small_only,0
h_DJI_0375__1024__1648___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__1648___1976.png,test,0,0,0,small_only,0
h_DJI_0375__1024__1648___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__1648___824.png,test,6,0,6,small_only,2
h_DJI_0375__1024__2472___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2472___0.png,test,0,0,0,small_only,0
h_DJI_0375__1024__2472___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2472___1648.png,test,0,0,0,small_only,0
h_DJI_0375__1024__2472___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2472___1976.png,test,0,0,0,small_only,0
h_DJI_0375__1024__2472___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2472___824.png,test,5,0,5,small_only,2
h_DJI_0375__1024__2976___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2976___0.png,test,0,0,0,small_only,0
h_DJI_0375__1024__2976___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2976___1648.png,test,2,0,2,small_only,1
h_DJI_0375__1024__2976___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2976___1976.png,test,0,0,0,small_only,0
h_DJI_0375__1024__2976___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__2976___824.png,test,7,0,7,small_only,2
h_DJI_0375__1024__824___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__824___0.png,test,0,0,0,small_only,0
h_DJI_0375__1024__824___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__824___1648.png,test,0,0,0,small_only,0
h_DJI_0375__1024__824___1976,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__824___1976.png,test,0,0,0,small_only,0
h_DJI_0375__1024__824___824,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0375__1024__824___824.png,test,1,1,2,mixed,2
h_DJI_0390__1024__0___0,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__0___0.png,test,17,1,18,mixed,2
h_DJI_0390__1024__0___1648,C:\Users\migue\OneDrive - Universidad Nacional de Colombia\U Nacional\Machine Learning\Proyecto Final ML\data\VSAIv1\split_ss_444_lsv\test\images\h_DJI_0390__1024__0___1648.png,test,6,1,7,mixed,2
